pinyin,tone,server_name,filename,url,status,size,http_status
ye,4,ye,ye4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ye4.mp3,downloaded,11284,200
yi,1,yi,yi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yi1.mp3,downloaded,17553,200
yi,2,yi,yi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yi2.mp3,downloaded,33435,200
yi,3,yi,yi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yi3.mp3,downloaded,18180,200
yi,4,yi,yi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yi4.mp3,downloaded,13791,200
yin,1,yin,yin1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yin1.mp3,downloaded,19434,200
yin,2,yin,yin2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yin2.mp3,downloaded,13791,200
yin,3,yin,yin3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yin3.mp3,downloaded,20688,200
yin,4,yin,yin4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yin4.mp3,downloaded,13791,200
ying,1,ying,ying1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ying1.mp3,downloaded,23301,200
ying,2,ying,ying2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ying2.mp3,downloaded,25494,200
ying,3,ying,ying3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ying3.mp3,downloaded,28317,200
ying,4,ying,ying4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ying4.mp3,downloaded,25391,200
yong,1,yong,yong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yong1.mp3,downloaded,25076,200
yong,2,yong,yong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yong2.mp3,downloaded,18180,200
yong,3,yong,yong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yong3.mp3,downloaded,21315,200
yong,4,yong,yong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yong4.mp3,downloaded,15045,200
you,1,you,you1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/you1.mp3,downloaded,18180,200
you,2,you,you2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/you2.mp3,downloaded,15045,200
you,3,you,you3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/you3.mp3,downloaded,18807,200
you,4,you,you4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/you4.mp3,downloaded,14418,200
yu,1,yu,yu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yu1.mp3,downloaded,16926,200
yu,2,yu,yu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yu2.mp3,downloaded,13791,200
yu,3,yu,yu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yu3.mp3,downloaded,18807,200
yu,4,yu,yu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yu4.mp3,downloaded,13164,200
yuan,1,yuan,yuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yuan1.mp3,downloaded,21315,200
yuan,2,yuan,yuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yuan2.mp3,downloaded,13164,200
yuan,3,yuan,yuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yuan3.mp3,downloaded,18180,200
yuan,4,yuan,yuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yuan4.mp3,downloaded,11910,200
yue,1,yue,yue1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yue1.mp3,downloaded,20688,200
yue,2,yue,yue2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yue2.mp3,downloaded,13791,200
yue,3,yue,yue3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yue3.mp3,downloaded,20688,200
yue,4,yue,yue4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yue4.mp3,downloaded,11910,200
yun,1,yun,yun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yun1.mp3,downloaded,20688,200
yun,2,yun,yun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yun2.mp3,downloaded,11910,200
yun,3,yun,yun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yun3.mp3,downloaded,19434,200
yun,4,yun,yun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yun4.mp3,downloaded,11910,200
za,1,za,za1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/za1.mp3,downloaded,16299,200
za,2,za,za2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/za2.mp3,downloaded,11284,200
za,3,za,za3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/za3.mp3,downloaded,17553,200
za,4,za,za4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/za4.mp3,downloaded,10657,200
zai,1,zai,zai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zai1.mp3,downloaded,17553,200
zai,2,zai,zai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zai2.mp3,downloaded,13164,200
zai,3,zai,zai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zai3.mp3,downloaded,18180,200
zai,4,zai,zai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zai4.mp3,downloaded,11910,200
zan,1,zan,zan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zan1.mp3,downloaded,21941,200
zan,2,zan,zan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zan2.mp3,downloaded,15045,200
zan,3,zan,zan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zan3.mp3,downloaded,21941,200
zan,4,zan,zan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zan4.mp3,downloaded,17553,200
zang,1,zang,zang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zang1.mp3,downloaded,23822,200
zang,2,zang,zang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zang2.mp3,downloaded,18807,200
zang,3,zang,zang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zang3.mp3,downloaded,24449,200
zang,4,zang,zang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zang4.mp3,downloaded,20061,200
zao,1,zao,zao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zao1.mp3,downloaded,21315,200
zao,2,zao,zao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zao2.mp3,downloaded,15045,200
zao,3,zao,zao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zao3.mp3,downloaded,21941,200
zao,4,zao,zao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zao4.mp3,downloaded,14418,200
ze,1,ze,ze1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ze1.mp3,downloaded,20688,200
ze,2,ze,ze2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ze2.mp3,downloaded,15045,200
ze,3,ze,ze3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ze3.mp3,downloaded,20061,200
ze,4,ze,ze4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ze4.mp3,downloaded,15672,200
zei,1,zei,zei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zei1.mp3,downloaded,21315,200
zei,2,zei,zei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zei2.mp3,downloaded,16926,200
zei,3,zei,zei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zei3.mp3,downloaded,21315,200
zei,4,zei,zei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zei4.mp3,downloaded,16299,200
zen,1,zen,zen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zen1.mp3,downloaded,21315,200
zen,2,zen,zen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zen2.mp3,downloaded,16926,200
zen,3,zen,zen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zen3.mp3,downloaded,18807,200
zen,4,zen,zen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zen4.mp3,downloaded,13791,200
zeng,1,zeng,zeng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zeng1.mp3,downloaded,21732,200
zeng,2,zeng,zeng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zeng2.mp3,downloaded,19225,200
zeng,3,zeng,zeng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zeng3.mp3,downloaded,25076,200
zeng,4,zeng,zeng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zeng4.mp3,downloaded,22568,200
zha,1,zha,zha1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zha1.mp3,downloaded,20061,200
zha,2,zha,zha2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zha2.mp3,downloaded,11284,200
zha,3,zha,zha3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zha3.mp3,downloaded,17553,200
zha,4,zha,zha4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zha4.mp3,downloaded,10657,200
zhai,1,zhai,zhai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhai1.mp3,downloaded,20061,200
zhai,2,zhai,zhai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhai2.mp3,downloaded,11910,200
zhai,3,zhai,zhai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhai3.mp3,downloaded,16926,200
zhai,4,zhai,zhai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhai4.mp3,downloaded,11284,200
zhan,1,zhan,zhan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhan1.mp3,downloaded,21315,200
zhan,2,zhan,zhan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhan2.mp3,downloaded,15672,200
zhan,3,zhan,zhan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhan3.mp3,downloaded,20688,200
zhan,4,zhan,zhan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhan4.mp3,downloaded,13791,200
zhang,1,zhang,zhang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhang1.mp3,downloaded,25076,200
zhang,2,zhang,zhang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhang2.mp3,downloaded,18180,200
zhang,3,zhang,zhang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhang3.mp3,downloaded,22568,200
zhang,4,zhang,zhang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhang4.mp3,downloaded,16299,200
zhao,1,zhao,zhao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhao1.mp3,downloaded,21941,200
zhao,2,zhao,zhao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhao2.mp3,downloaded,14418,200
zhao,3,zhao,zhao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhao3.mp3,downloaded,18807,200
zhao,4,zhao,zhao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhao4.mp3,downloaded,15045,200
zhe,1,zhe,zhe1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhe1.mp3,downloaded,23822,200
zhe,2,zhe,zhe2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhe2.mp3,downloaded,13791,200
zhe,3,zhe,zhe3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhe3.mp3,downloaded,22568,200
zhe,4,zhe,zhe4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhe4.mp3,downloaded,14418,200
zhei,1,zhei,zhei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhei1.mp3,downloaded,22568,200
zhei,2,zhei,zhei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhei2.mp3,downloaded,15672,200
zhei,3,zhei,zhei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhei3.mp3,downloaded,21941,200
zhei,4,zhei,zhei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhei4.mp3,downloaded,15672,200
zhen,1,zhen,zhen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhen1.mp3,downloaded,22568,200
zhen,2,zhen,zhen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhen2.mp3,downloaded,15672,200
zhen,3,zhen,zhen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhen3.mp3,downloaded,19434,200
zhen,4,zhen,zhen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhen4.mp3,downloaded,10657,200
zheng,1,zheng,zheng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zheng1.mp3,downloaded,24240,200
zheng,2,zheng,zheng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zheng2.mp3,downloaded,20479,200
zheng,3,zheng,zheng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zheng3.mp3,downloaded,27584,200
zheng,4,zheng,zheng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zheng4.mp3,downloaded,17553,200
zhi,1,zhi,zhi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhi1.mp3,downloaded,20688,200
zhi,2,zhi,zhi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhi2.mp3,downloaded,11284,200
zhi,3,zhi,zhi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhi3.mp3,downloaded,20061,200
zhi,4,zhi,zhi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhi4.mp3,downloaded,14418,200
zhong,1,zhong,zhong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhong1.mp3,downloaded,24449,200
zhong,2,zhong,zhong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhong2.mp3,downloaded,14418,200
zhong,3,zhong,zhong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhong3.mp3,downloaded,21941,200
zhong,4,zhong,zhong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhong4.mp3,downloaded,13164,200
zhou,1,zhou,zhou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhou1.mp3,downloaded,22568,200
zhou,2,zhou,zhou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhou2.mp3,downloaded,16926,200
zhou,3,zhou,zhou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhou3.mp3,downloaded,23822,200
zhou,4,zhou,zhou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhou4.mp3,downloaded,15672,200
zhu,1,zhu,zhu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhu1.mp3,downloaded,21941,200
zhu,2,zhu,zhu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhu2.mp3,downloaded,14418,200
zhu,3,zhu,zhu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhu3.mp3,downloaded,19434,200
zhu,4,zhu,zhu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhu4.mp3,downloaded,14418,200
zhua,1,zhua,zhua1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhua1.mp3,downloaded,22568,200
zhua,2,zhua,zhua2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhua2.mp3,downloaded,16299,200
zhua,3,zhua,zhua3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhua3.mp3,downloaded,22568,200
zhua,4,zhua,zhua4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhua4.mp3,downloaded,15045,200
zhuai,1,zhuai,zhuai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuai1.mp3,downloaded,21941,200
zhuai,2,zhuai,zhuai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuai2.mp3,downloaded,16926,200
zhuai,3,zhuai,zhuai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuai3.mp3,downloaded,21941,200
zhuai,4,zhuai,zhuai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuai4.mp3,downloaded,18807,200
zhuan,1,zhuan,zhuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuan1.mp3,downloaded,25076,200
zhuan,2,zhuan,zhuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuan2.mp3,downloaded,16299,200
zhuan,3,zhuan,zhuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuan3.mp3,downloaded,21315,200
zhuan,4,zhuan,zhuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuan4.mp3,downloaded,15045,200
zhuang,1,zhuang,zhuang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuang1.mp3,downloaded,23195,200
zhuang,2,zhuang,zhuang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuang2.mp3,downloaded,16926,200
zhuang,3,zhuang,zhuang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuang3.mp3,downloaded,22568,200
zhuang,4,zhuang,zhuang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuang4.mp3,downloaded,18180,200
zhui,1,zhui,zhui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhui1.mp3,downloaded,21941,200
zhui,2,zhui,zhui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhui2.mp3,downloaded,17553,200
zhui,3,zhui,zhui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhui3.mp3,downloaded,21941,200
zhui,4,zhui,zhui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhui4.mp3,downloaded,15672,200
zhun,1,zhun,zhun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhun1.mp3,downloaded,21941,200
zhun,2,zhun,zhun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhun2.mp3,downloaded,13164,200
zhun,3,zhun,zhun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhun3.mp3,downloaded,17553,200
zhun,4,zhun,zhun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhun4.mp3,downloaded,13791,200
zhuo,1,zhuo,zhuo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuo1.mp3,downloaded,23195,200
zhuo,2,zhuo,zhuo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuo2.mp3,downloaded,16299,200
zhuo,3,zhuo,zhuo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuo3.mp3,downloaded,22568,200
zhuo,4,zhuo,zhuo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zhuo4.mp3,downloaded,16299,200
zi,1,zi,zi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zi1.mp3,downloaded,21941,200
zi,2,zi,zi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zi2.mp3,downloaded,14418,200
zi,3,zi,zi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zi3.mp3,downloaded,22568,200
zi,4,zi,zi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zi4.mp3,downloaded,12537,200
zong,1,zong,zong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zong1.mp3,downloaded,26330,200
zong,2,zong,zong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zong2.mp3,downloaded,18180,200
zong,3,zong,zong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zong3.mp3,downloaded,20688,200
zong,4,zong,zong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zong4.mp3,downloaded,15045,200
zou,1,zou,zou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zou1.mp3,downloaded,23195,200
zou,2,zou,zou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zou2.mp3,downloaded,16926,200
zou,3,zou,zou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zou3.mp3,downloaded,21315,200
zou,4,zou,zou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zou4.mp3,downloaded,15045,200
zu,1,zu,zu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zu1.mp3,downloaded,21315,200
zu,2,zu,zu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zu2.mp3,downloaded,13164,200
zu,3,zu,zu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zu3.mp3,downloaded,20061,200
zu,4,zu,zu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zu4.mp3,downloaded,14418,200
zuan,1,zuan,zuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zuan1.mp3,downloaded,21941,200
zuan,2,zuan,zuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zuan2.mp3,downloaded,15672,200
zuan,3,zuan,zuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zuan3.mp3,downloaded,19434,200
zuan,4,zuan,zuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zuan4.mp3,downloaded,16299,200
zui,1,zui,zui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zui1.mp3,downloaded,20688,200
zui,2,zui,zui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/zui2.mp3,downloaded,16926,200
